"Frequency Output","Frequency Input","FCC Callsign",Agency/Category,County,Description,"Alpha Tag","PL Output Tone","PL Input Tone",Mode,"Class Station Code",Tag
461.375000,0.00000,WPBC861,"Businesses Taxis and Shuttles",Statewide,"Roberts Hawaii Student Transportation","Roberts Trns","074 DPL",,FM,RM,Transportation
461.381250,0.00000,n/a,"Anderson Communications",Honolulu,"Site: 003 Honolulu",n/a,n/a,n/a,NXDN,RM,TRS
461.425000,466.42500,WPIF571,"Hotels Lihue",Statewide,"Royal Sonesta - Engineering","Sonesta Engineer","107.2 PL",,FM,RM,Business
461.450000,466.45000,WPHI327,"Businesses Kaanapali",Statewide,"Kaanapali Westin - Banquets","Westin Banq",,,FM,RM,Business
461.462500,0.00000,n/a,"Waikiki Trolley",Honolulu,"Site: 001 Confirmed LCN",n/a,n/a,n/a,LTR,RM,TRS
461.475000,466.47500,,"Businesses Retail",Statewide,"Kahala Mall","Kahala Mall","1 RAN",,NXDN,RM,Business
461.500000,456.50000,WQYB635,"Businesses Others",Statewide,"Wailea Beach Villas - Operations","Wailea Villas","136.5 PL",,FMN,RM,Business
461.525000,466.52500,WPIF571,"Hotels Lihue",Statewide,"Marriott Kauai Beach Club - Housekeeping","MKBC Housekeepng","CC 15|TG 4|SL 2",,DMR,RM,Business
461.525000,0.00000,n/a,"Waikiki Beach Marriott",Honolulu,"Site: 001 Confirmed LCN",n/a,n/a,n/a,LTR,RM,TRS
461.525000,466.52500,WPIF571,"Hotels Lihue",Statewide,"Marriott Kauai Beach Club - Engineering & Security","MKBC Eng & Secur","CC 15|TG 4|SL 1",,DMR,RM,Business
461.537500,0.00000,n/a,"Halekulani Hotel",Honolulu,"Site: 001 Hotel",n/a,n/a,n/a,DMR,RM,TRS
461.550000,0.00000,n/a,"Waikiki Trolley",Honolulu,"Site: 001 Confirmed LCN",n/a,n/a,n/a,LTR,RM,TRS
461.550000,0.00000,n/a,"Starcomm Wireless, Inc.",Maui,"Site: 001 Kahului",n/a,n/a,n/a,LTR,RM,TRS
461.550000,466.55000,WQUP722,"Businesses Residential",Statewide,"Marriott's Kauai Lagoons - Kalanipu'u Condos","Kalanipuu Condos","CC 1|TG 1011|SL *",,DMR,RM,Business
461.575000,466.57500,WQSE721,"Businesses Hotels/Resorts",Statewide,"Hualalai Resort (Kona)","Hualalai 575","411 DPL",,FMN,RM,Business
461.575000,466.57500,WPIF571,"Hotels Lihue",Statewide,"Royal Sonesta - Transportation","Sonesta Transprt","107.2 PL",,FM,RM,Business
461.587500,0.00000,n/a,"Aston Kaanapali Shores Resort",Maui,"Site: 001 Hotel",n/a,n/a,n/a,LTR,RM,TRS
461.625000,466.62500,WPII336,"Businesses Hotels/Resorts",Statewide,"Hualalai Resort (Kona)","Hualalai 625","245 DPL",,FMN,RM,Business
461.637500,466.63750,461.6375,"Airports Misc Airport Services",Statewide,"DFS Group",DFS,,,DMR,RM,Business
461.650000,0.00000,n/a,"Hilton Hawaiian Village Hotel",Honolulu,"Site: 001 Hawaiian Village",n/a,n/a,n/a,DMR,RM,TRS
461.662500,466.66250,,"Businesses Taxi Services",Statewide,"Avis Budget Car Rentals - Channel 2","Avis  Channel 2","CC 5|TG 2|SL 2",,DMR,RM,Business
461.662500,466.66250,,"Businesses Taxi Services",Statewide,"Avis Budget Car Rentals - Channel 1","Avis Channel 1","CC 5|TG 1|SL 1",,DMR,RM,Business
461.675000,466.67500,WPDN947,"Businesses Others",Statewide,"Maui Coast Hotel","Maui Coast","445 DPL",,FM,RM,Business
461.675000,466.67500,WPIF571,"Hotels Lihue",Statewide,"Royal Sonesta - Security","Sonesta Security","107.2 PL",,FM,RM,Business
461.687500,0.00000,n/a,"Waikiki Trolley",Honolulu,"Site: 001 Confirmed LCN",n/a,n/a,n/a,LTR,RM,TRS
461.712500,0.00000,n/a,"Ilikai Waikiki Hotel",Honolulu,"Site: 001 Primary",n/a,n/a,n/a,LTR,RM,TRS
461.775000,466.77500,WQVC487,"University of Hawaii - Kapiolani Community College",Honolulu,"Kapiolani Community College - Operations 1","KCC Ops 1",,,DMR,RM,Schools
461.775000,466.77500,WQCF594,"Airports Airline Ground Operations",Statewide,"Korean Airlines - Operations","KAL Ops","411 DPL",,FMN,RM,Business
461.825000,0.00000,,"Businesses Retail",Statewide,"Ward Center","Ward Center","167.9 PL",,FM,BM,Business
461.837500,466.83750,,"Businesses Shipping",Statewide,"Alaska Marine Lines","Alaska Marine Ln","CC 1|TG 3|SL 1",,DMR,RM,Business
461.837500,466.83750,WQBS432,"Airports Airport Operations",Statewide,"Securitas - Security Operations",Securitas,"CC 1|TG 3|SL 1",,DMR,RM,Security
461.837500,466.83750,,"Businesses Shipping",Statewide,"Alaska Marine Lines","Alaska Marine Ln","CC 1|TG 4|SL 2",,DMR,RM,Business
461.837500,0.00000,n/a,"University of Hawaii",Honolulu,"Site: 002 Leeward CC",n/a,n/a,n/a,NXDN,RM,TRS
461.862500,466.86250,WQKT568,"Businesses Hotels",Statewide,"Trump International Hotel Waikiki - Security","Trump Security","CC 1|TG 2|SL 2",,DMR,RM,Security
461.862500,466.86250,WQKT568,"Businesses Hotels",Statewide,"Trump International Hotel Waikiki - Front Desk","Trump Front Desk","CC 1|TG 1|SL 1",,DMR,RM,Business
461.875000,0.00000,n/a,"Starcomm Wireless, Inc.",Maui,"Site: 001 Kahului",n/a,n/a,n/a,LTR,RM,TRS
461.875000,0.00000,n/a,"Hokuala Kauai",Kauai,"Site: 001 Confirmed LCN",n/a,n/a,n/a,DMR,RM,TRS
461.925000,466.92500,WQQB919,"Businesses Hotels/Resorts",Statewide,"Kamehamehas Kona Beach Hotel - Courtyard King",KonaBchHotel,"047 DPL",,FMN,RM,Business
461.987500,0.00000,n/a,"Ilikai Waikiki Hotel",Honolulu,"Site: 001 Primary",n/a,n/a,n/a,LTR,RM,TRS
461.987500,466.98750,"WQRT861 ","Businesses Hotels",Statewide,"Hyatt Place Waikiki Beach - Guest Services","Hyatt Place GS","CC 8|TG 100|SL 1",,DMR,RM,Business
462.000000,467.00000,WNAG522,"Businesses Hotels",Statewide,"Hyatt Regency Waikiki - Guest Services","Hyatt Regency GS","203.5 PL",,FMN,RM,Business
462.000000,0.00000,n/a,"Hawaiian Airlines",Honolulu,"Site: 001 HNL Airport",n/a,n/a,n/a,DMR,RM,TRS
462.000000,0.00000,,"Airports Airline Ground Operations",Statewide,"Hawaiian Airlines Ch 2","HAL Ch 2","141.3 PL",,FMN,M,Business
462.025000,0.00000,n/a,"The Modern Honolulu Hotel",Honolulu,"Site: 001 Site 1",n/a,n/a,n/a,DMR,RM,TRS
462.025000,467.02500,,"Businesses Hotels",Statewide,"Waikiki Edtion (Marriott) - Security","WEB Security","432 DPL",,FM,RM,Security
462.025000,0.00000,n/a,"Westin Ka'anapali Ocean Resort Villas",Maui,"Site: 001 Lahaina",n/a,n/a,n/a,LTR,RM,TRS
462.062500,0.00000,WQLH738,"Hotels Princeville",Statewide,"Princeville Makai Golf Course","Makai Golf","413 DPL",,FM,RM,Business
462.075000,0.00000,WPUX958,"Hotels Princeville",Statewide,"Wyndham Princeville Operations","Wyndham Ops","271 DPL",,FM,RM,Business
462.100000,467.10000,WQVI444,"Businesses Hotels/Resorts",Statewide,"Hilton Waikoloa Village (Kona)",HiltonWai462,"411 DPL",,FMN,RM,Business
462.100000,467.10000,WQHM841,"Businesses Residential / Condos",Statewide,"Mott-Smith Laniloa Condo",Mott-Smith,"226 DPL",,FMN,RM,Business
462.100000,0.00000,n/a,"Ala Moana Center",Honolulu,"Site: 001 Mall",n/a,n/a,n/a,LTR,RM,TRS
462.100000,0.00000,n/a,"Marriott Maui Ocean Club (Ka'anapali Beach)",Maui,"Site: 001 Site 1",n/a,n/a,n/a,DMR,RM,TRS
462.175000,0.00000,WQCW382,"Hotels Princeville",Statewide,"St Regis Hotel","Regis 175",,,DMR,BM,Business
462.200000,0.00000,WGZ747,"Law Enforcement",Maui,"Department of Health Medcom Talkaround","DPS T/A",,,FM,RM,Hospital
462.250000,467.25000,"WQBD509	","Businesses Residential / Condos",Statewide,"Kapiolani Manor Aoao","Kapiolani ","624 DPL",,FMN,RM,Business
462.300000,467.30000,WPPY864,"Businesses Hotels",Statewide,"Hilton Prince Kuhio - Housekeeping","Hilton PK Hkspng","192.8 PL",,FM,RM,Business
462.300000,467.20000,WPMT685,"Businesses Hotels/Resorts",Statewide,"Marriott Hotel (Waikoloa)","Marriott Wai","143 DPL",,FMN,RM,Business
462.325000,467.32500,WQVQ864,"Airports Airline Ground Operations",Statewide,"Air Service Hawaii","Air Service FBO","023 DPL",,FMN,RM,Business
462.325000,0.00000,n/a,"Hawaiian Airlines",Honolulu,"Site: 001 HNL Airport",n/a,n/a,n/a,DMR,RM,TRS
462.350000,0.00000,WQVP576,"University of the Nations: Kona",Hawaii,"UofN-Kona Campus Maintenance","UNK Maint",,,FMN,RM,Schools
462.350000,467.35000,WQBA329,"Businesses Golf Courses",Statewide,"Kaanapali Golf Course","Kann Golf",,,FM,RM,Business
462.362500,0.00000,,"Hotels Princeville",Statewide,"St Regis Hotel","Regis 3625",,,DMR,BM,Business
462.425000,0.00000,n/a,"Waikiki Trolley",Honolulu,"Site: 001 Confirmed LCN",n/a,n/a,n/a,LTR,RM,TRS
462.475000,0.00000,n/a,"Waikiki Trolley",Honolulu,"Site: 001 Confirmed LCN",n/a,n/a,n/a,LTR,RM,TRS
462.500000,467.50000,WQIS345,"Airports Airline Operations",Statewide,"Alaska Airlines","AlaskaAir Ground","CC 2|TG 101|SL 1",,DMR,RM,Business
462.500000,0.00000,WQVP576,"University of the Nations: Kona",Hawaii,"UofN-Kona Campus Grounds","UNK Grounds",,,FMN,BM,Schools
462.525000,0.00000,n/a,"Starcomm Wireless, Inc.",Maui,"Site: 001 Kahului",n/a,n/a,n/a,LTR,RM,TRS
462.750000,0.00000,WPHI327,"Businesses Kaanapali",Statewide,"Kaanapali Westin","Westin 750",,,FM,M,Business
462.775000,467.77500,WPHI327,"Businesses Kaanapali",Statewide,"Kaanapali Westin - Maintenance","Westin Maint",,,FM,RM,Business
462.775000,0.00000,n/a,"Waikiki Beach Marriott",Honolulu,"Site: 001 Confirmed LCN",n/a,n/a,n/a,LTR,RM,TRS
462.825000,0.00000,WPZK552,Resorts,Kalawao,"Hilton Waikoloa Village - Paging","Hilton WV PG",,,FM,B,Business
462.825000,0.00000,KNCZ645,"Businesses Kaanapali",Statewide,"Hyatt - Paging","Hyatt Paging",,,FM,B,Business
462.950000,467.95000,WQMQ646,"Public Safety",Maui,"Field-to-ER Simulcast Haleakala","AMR EMS ER 1A","431 NAC",,P25,RM,EMS-Talk
463.037500,468.03750,WQMQ647,"Public Safety",Maui,"AMR EMS Dispatch Simulcast Maui Memorial","AMR EMS Disp 4","431 DPL",,FMN,RM,"EMS Dispatch"
463.050000,0.00000,n/a,"State of Hawaii: Department of Health",Kauai,"Site: 001 Simulcast",n/a,n/a,n/a,"Project 25",RM,TRS
463.050000,468.90000,KYB912,"Hawaii, State of",Kauai,"Department of Health: EMS-to-Hospital","DOH EMS HOSP","710 NAC",,P25,RM,Hospital
463.050000,468.05000,WQMQ646,"Public Safety",Maui,"Field-to-ER Simulcast Lana'i","AMR EMS ER 3","431 NAC",,P25,RM,EMS-Talk
463.062500,468.06250,WQMQ646,"Public Safety",Maui,"AMR EMS Dispatch Simulcast Lana'i","AMR EMS Disp 3","431 DPL",,FMN,RM,"EMS Dispatch"
463.112500,468.11250,WQMQ646,"Public Safety",Maui,"AMR EMS Dispatch Simulcast Kahua Ranch (Big Island)","AMR EMS Disp 2","431 DPL",,FMN,RM,"EMS Dispatch"
463.125000,468.12500,WQMQ647,"Public Safety",Maui,"Field-to-ER Simulcast Maui Memorial","AMR EMS ER 4","431 NAC",,P25,RM,EMS-Talk
463.175000,468.17500,WQMQ646,"Public Safety",Maui,"Field-to-ER Simulcast Kahua Ranch (Big Island)","AMR EMS ER 2","431 NAC",,P25,RM,EMS-Talk
463.200000,468.20000,WPHI327,"Businesses Kaanapali",Statewide,"Kaanapali Westin - Housekeeping","Westin Hskp",,,FM,RM,Business
463.225000,0.00000,WQVS573,"Hotels Coconut Beach",Statewide,"Sheraton Kauai Resort - Engineering/Housekeeping","Sheraton Eng/HK","CC 12|TG 5|SL 1",,DMR,BM,Business
463.225000,0.00000,n/a,"Hawaiian Airlines",Honolulu,"Site: 001 HNL Airport",n/a,n/a,n/a,DMR,RM,TRS
463.237500,0.00000,n/a,"Starcomm Wireless, Inc.",Maui,"Site: 001 Kahului",n/a,n/a,n/a,LTR,RM,TRS
463.250000,468.25000,WQVI444,"Businesses Hotels/Resorts",Statewide,"Hilton Waikoloa Village (Kona)",HiltonWai463,"411 DPL",,FMN,RM,Business
463.262500,0.00000,n/a,"University of Hawaii",Honolulu,"Site: 001 Manoa",n/a,n/a,n/a,NXDN,RM,TRS
463.275000,0.00000,n/a,"Marriott Maui Ocean Club (Ka'anapali Beach)",Maui,"Site: 001 Site 1",n/a,n/a,n/a,DMR,RM,TRS
463.275000,0.00000,n/a,"The Modern Honolulu Hotel",Honolulu,"Site: 001 Site 1",n/a,n/a,n/a,DMR,RM,TRS
463.275000,468.27500,,"Businesses Hotels",Statewide,"Waikiki Edtion (Marriott) - Bell Desk","WEB Bell Desk","432 DPL",,FM,RM,Business
463.300000,0.00000,n/a,"Hokuala Kauai",Kauai,"Site: 001 Confirmed LCN",n/a,n/a,n/a,DMR,RM,TRS
463.312500,0.00000,n/a,"Waikiki Beach Marriott",Honolulu,"Site: 001 Confirmed LCN",n/a,n/a,n/a,LTR,RM,TRS
463.325000,0.00000,n/a,"Westin Ka'anapali Ocean Resort Villas",Maui,"Site: 001 Lahaina",n/a,n/a,n/a,LTR,RM,TRS
463.337500,0.00000,,"Hotels Princeville",Statewide,"St Regis Hotel","Regis 3375",,,DMR,BM,Business
463.387500,468.38750,WQVK786,"University of Hawaii at Hilo",Hawaii,Security,"UHH Security",,,NXDN,RM,Security
463.400000,468.40000,WPHI327,"Businesses Kaanapali",Statewide,"Kaanapali Westin - Valet/Front Desk","Westin Valet",,,FM,RM,Business
463.437500,0.00000,WQCW382,"Hotels Princeville",Statewide,"St Regis Hotel","Regis 4375",,,DMR,BM,Business
463.450000,468.45000,WPWB213,"Businesses Kaanapali",Statewide,"Royal Resort - Security","RoyalRes Sec",,,FM,RM,Security
463.475000,0.00000,n/a,"Westin Ka'anapali Ocean Resort Villas",Maui,"Site: 001 Lahaina",n/a,n/a,n/a,LTR,RM,TRS
463.562500,468.56250,WQIS345,"Airports Airline Ground Operations",Statewide,"Alaska Airlines","ASA Ops","151.4 PL",,FMN,RM,Business
463.562500,468.56250,WPYZ547,Schools,Honolulu,"Punahou School - Security","Punahou Sch","311 DPL",,FM,RM,Security
463.612500,0.00000,n/a,"Starcomm Wireless, Inc.",Maui,"Site: 001 Kahului",n/a,n/a,n/a,LTR,RM,TRS
463.612500,0.00000,n/a,"Outrigger Hotels and Resort (System 2)",Honolulu,"Site: 001 Hotel",n/a,n/a,n/a,LTR,RM,TRS
463.625000,468.62500,WQPM796,"Businesses Energy",Statewide,"Aloha Petroleum - Refinery Ops/Barber's Point Dock Ops","ALOHA PETROL","35 RAN",,NXDN,RM,Business
463.625000,0.00000,WQCW382,"Hotels Princeville",Statewide,"St Regis Hotel","Regis 625",,,DMR,BM,Business
463.725000,0.00000,n/a,"Westin Ka'anapali Ocean Resort Villas",Maui,"Site: 001 Lahaina",n/a,n/a,n/a,LTR,RM,TRS
463.725000,0.00000,n/a,"Halekulani Hotel",Honolulu,"Site: 001 Hotel",n/a,n/a,n/a,DMR,RM,TRS
463.737500,0.00000,n/a,"Ala Moana Center",Honolulu,"Site: 001 Mall",n/a,n/a,n/a,LTR,RM,TRS
463.762500,0.00000,WRBS943,"Airports Airline Operations",Statewide,"Signature Flight Services","Signature Flight","156.7 PL",,FMN,BM,Business
463.775000,0.00000,n/a,"Marriott Maui Ocean Club (Ka'anapali Beach)",Maui,"Site: 001 Site 1",n/a,n/a,n/a,DMR,RM,TRS
463.812500,0.00000,,"Hotels Princeville",Statewide,"St Regis Hotel","Regis 8125",,,DMR,BM,Business
463.875000,468.87500,WNAG522,"Businesses Hotels",Statewide,"Hyatt Regency Waikiki - Security","HyattRegency Sec","054 DPL",,FM,RM,Business
463.887500,0.00000,n/a,"Outrigger Hotels and Resort (System 1)",Honolulu,"Site: 001 Hotel",n/a,n/a,n/a,LTR,RM,TRS
463.900000,468.90000,WQXN649,"Businesses Retail",Statewide,"International Market Place - Security","Intl Market Sec","2 RAN",,NXDN,RM,Security
463.912500,468.91250,,"Businesses Retail",Statewide,"Waikele Premium Outlets - Security","Waikele PO Sec",,,FMN,RM,Security
463.925000,0.00000,WPVL969,"Businesses Taxis and Shuttles",Statewide,Pacific,"Pacific Trns","131.8 PL",,FM,RM,Business
463.937500,468.93750,WQNR523,"Airports Airport Operations",Statewide,"Airport Security (Securitas)","LIH Security","CC 1|TG 1|SL 1",,DMR,RM,Security
463.937500,0.00000,n/a,"Waikiki Trolley",Honolulu,"Site: 001 Confirmed LCN",n/a,n/a,n/a,LTR,RM,TRS
463.950000,468.95000,,"Airports Airline Ground Operations",Statewide,"Hawaiian Airlines Ch 1","HAL Ch 1","632 DPL",,FMN,RM,Business
463.950000,468.95000,,"Airports Airline Operations",Statewide,"Hawaiian Airlines","HAL ",,,DMR,RM,Business
463.950000,0.00000,n/a,"Hotel Hanalei Bay",Kauai,"Site: 001 Princeville",n/a,n/a,n/a,DMR,RM,TRS
463.962500,0.00000,n/a,"Halekulani Hotel",Honolulu,"Site: 001 Hotel",n/a,n/a,n/a,DMR,RM,TRS
463.987500,0.00000,n/a,"Ala Moana Center",Honolulu,"Site: 001 Mall",n/a,n/a,n/a,LTR,RM,TRS
464.075000,469.07500,,"Airports Airline Ground Operations",Statewide,"Alaska Airlines","ASA Ops","754 DPL",,FMN,RM,Business
464.075000,469.07500,WQUE255,"University of Hawaii - West Oahu",Honolulu,"UHWO Primary Operations","UHWO Primary",,,NXDN,RM,Schools
464.112500,0.00000,n/a,"University of Hawaii",Honolulu,"Site: 001 Manoa",n/a,n/a,n/a,NXDN,RM,TRS
464.125000,0.00000,n/a,"Starcomm Wireless, Inc.",Maui,"Site: 001 Kahului",n/a,n/a,n/a,LTR,RM,TRS
464.150000,0.00000,,"Hotels Princeville",Statewide,"St Regis Hotel","Regis 150",,,DMR,BM,Security
464.175000,0.00000,n/a,"The Modern Honolulu Hotel",Honolulu,"Site: 001 Site 1",n/a,n/a,n/a,DMR,RM,TRS
464.175000,469.17500,,"Businesses Hotels",Statewide,"Waikiki Edtion (Marriott) - Guest Services & Housekeeping","WEB GS/Hskpng","432 DPL",,FM,RM,Business
464.200000,0.00000,WQYC266,"Businesses Attractions",Statewide,"USS Missouri Memorial Association 2","USS Missouri 2",,,FMN,RM,Business
464.212500,0.00000,n/a,"Outrigger Hotels and Resort (System 2)",Honolulu,"Site: 001 Hotel",n/a,n/a,n/a,LTR,RM,TRS
464.212500,0.00000,,"Hotels Princeville",Statewide,"St Regis Hotel","Regis 2125",,,DMR,BM,Business
464.225000,469.22500,WNAG522,"Businesses Hotels",Statewide,"Hyatt Regency Waikiki - Maintenance","HyattRegency Mnt","162.2 PL",,FM,RM,Business
464.225000,469.22500,WQAW947,"Airports Airline Ground Operations",Statewide,"Aircraft Service International - Operations","ASI Ops","162.2 PL",,FM,RM,Business
464.237500,0.00000,n/a,"Outrigger Hotels and Resort (System 1)",Honolulu,"Site: 001 Hotel",n/a,n/a,n/a,LTR,RM,TRS
464.262500,469.26250,WQOM840,"Businesses Economic Development",Statewide,"Waikiki Business Improvement District","WBID 1","423 DPL",,FMN,RM,Business
464.275000,0.00000,n/a,"Waikiki Beach Marriott",Honolulu,"Site: 001 Confirmed LCN",n/a,n/a,n/a,LTR,RM,TRS
464.325000,469.32500,WPHI327,"Businesses Kaanapali",Statewide,"Kaanapali Westin - Security","Westin Sec",,,FM,RM,Security
464.375000,469.37500,WNYV579,"Businesses Hotels/Resorts",Statewide,"Hilo Hawaiian Hotel","Hilo Haw Hot",CSQ,,FMN,RM,Business
464.387500,469.38750,WQVP576,"University of the Nations: Kona",Hawaii,"UofN-Kona Campus Repeater","UNK RPT",,,FMN,RM,Schools
464.400000,469.40000,WQBC387,"Businesses Hotels",Statewide,"Waikiki Beach Hotel","WaikikiBch Hotel","306 DPL",,FM,RM,Business
464.400000,0.00000,WPHI327,"Businesses Kaanapali",Statewide,"Kaanapali Westin","Westin 400",,,FM,M,Business
464.412500,0.00000,n/a,"Hawaiian Airlines",Honolulu,"Site: 001 HNL Airport",n/a,n/a,n/a,DMR,RM,TRS
464.425000,0.00000,n/a,"Hilton Hawaiian Village Hotel",Honolulu,"Site: 001 Hawaiian Village",n/a,n/a,n/a,DMR,RM,TRS
464.437500,0.00000,n/a,"University of Hawaii",Honolulu,"Site: 002 Leeward CC",n/a,n/a,n/a,NXDN,RM,TRS
464.475000,0.00000,WQUE255,"University of Hawaii - West Oahu",Honolulu,"UHWO Ops 1","UHWO Ops 1",,,NXDN,M,Schools
464.475000,469.47500,WNDK739,"Businesses Residential / Condos",Statewide,"Aloha Towers Condominium","Aloha Tower","97.4 PL",,FMN,RM,Business
464.475000,0.00000,KD3298,"Businesses Hospitals",Statewide,"St. Francis Medical Center - Security",Security,"136.5 PL",,FM,RM,Security
464.487500,469.48750,KD29155,"Businesses Residential / Condos",Statewide,"1717 Ala Wai Condominium","1717 Ala Wai","351 DPL",,FMN,M,Business
464.550000,0.00000,,"Businesses Retail",Statewide,"Ace Hardware (Kona)","Ace Kona",,,FMN,M,Business
464.550000,0.00000,,"Hotels Princeville",Statewide,"St Regis Hotel","Regis A/V",CSQ,,FM,M,Business
464.550000,0.00000,,"Businesses Retail",Statewide,"Ace Hardware (Ocean View)","Ace Ocean Vw",,,FMN,M,Business
464.550000,0.00000,,"Hotels Princeville",Statewide,"St Regis House Keeping","Regis Hskpng","67.0 PL",,FM,BM,Business
464.550000,0.00000,,"Businesses Retail",Statewide,"Ace Hardware (Captain Cook)","Ace Cpt Cook",,,FMN,M,Business
464.587500,0.00000,n/a,"Starcomm Wireless, Inc.",Maui,"Site: 001 Kahului",n/a,n/a,n/a,LTR,RM,TRS
464.675000,469.67500,WQGX390,"Businesses Hotels/Resorts",Statewide,"Kona Village Resort","Kona Village","82.5 PL",,FMN,RM,Business
464.675000,469.67500,,"Businesses Retail",Statewide,"Pearlridge Shopping Center - Maintenance","Prlrdg Maint","CC 15|TG *|SL 2",,DMR,RM,Business
464.675000,469.67500,,"Businesses Retail",Statewide,"Pearlridge Shopping Center - Janitorial","Prlrdg Janit","CC 15|TG *|SL 1",,DMR,RM,Business
464.675000,469.67500,WNCP388,"Businesses Residential / Condos",Statewide,"Yacht Harbor Towers","Yacht Harbor","25 RAN",,NXDN,RM,Business
464.700000,469.70000,WPIF571,"Hotels Lihue",Statewide,"Royal Sonesta - Housekeeping","Sonesta Housekpg","192.8 PL",,FM,RM,Business
464.712500,0.00000,n/a,"University of Hawaii",Honolulu,"Site: 001 Manoa",n/a,n/a,n/a,NXDN,RM,TRS
464.712500,0.00000,"WPCG471	","Businesses Residential / Condos",Statewide,"2121 Ala Wai Condominium","2121 Ala Wai","210.7 PL",,FMN,M,Business
464.750000,0.00000,WQYC266,"Businesses Attractions",Statewide,"USS Missouri Memorial Association 1","USS Missouri 1","103.5 PL",,FMN,RM,Business
464.750000,0.00000,n/a,"Ilikai Waikiki Hotel",Honolulu,"Site: 001 Primary",n/a,n/a,n/a,LTR,RM,TRS
464.750000,0.00000,,"Hotels Princeville",Statewide,"St Regis Hotel","Regis 750",,,DMR,BM,Business
464.762500,469.76250,WQHK475,"Businesses Residential / Condos",Statewide,"Waipuna Condominium",Waipuna,"072 DPL",,FMN,RM,Business
464.775000,469.77500,,"Businesses Retail",Statewide,"Pearlridge Shopping Center - Security","Prlrdg Secur","156.7 PL",,FMN,RM,Security
464.775000,469.77500,WXX614,"Airports Airline Ground Operations",Statewide,"International Inflight Catering","IFC Catering","162.2 PL",,FM,RM,Business
464.775000,0.00000,n/a,"Queens Medical Center",Honolulu,"Site: 001 Honolulu",n/a,n/a,n/a,DMR,RM,TRS
464.800000,0.00000,n/a,"Starcomm Wireless, Inc.",Maui,"Site: 001 Kahului",n/a,n/a,n/a,LTR,RM,TRS
464.812500,0.00000,n/a,"Hawaiian Airlines",Honolulu,"Site: 001 HNL Airport",n/a,n/a,n/a,DMR,RM,TRS
464.862500,0.00000,n/a,"Outrigger Hotels and Resort (System 2)",Honolulu,"Site: 001 Hotel",n/a,n/a,n/a,LTR,RM,TRS
464.875000,469.87500,WQNI442,"Hotels Lihue",Statewide,"Aqua Kauai Beach Club Resort","Aqua Kauai","CC 1|TG 2|SL *",,DMR,RM,Business
464.875000,0.00000,n/a,"Kamehameha Schools",Honolulu,"Site: 001 Honolulu",n/a,n/a,n/a,DMR,RM,TRS
464.875000,0.00000,n/a,"Marriott Maui Ocean Club (Ka'anapali Beach)",Maui,"Site: 001 Site 1",n/a,n/a,n/a,DMR,RM,TRS
464.887500,469.88750,WQMK520,"Businesses Retail",Statewide,"Ala Moana Center - Janitors/Custodians","AlaMoana Janitor","532 DPL",,FMN,RM,Business
464.900000,0.00000,n/a,"Hilton Hawaiian Village Hotel",Honolulu,"Site: 001 Hawaiian Village",n/a,n/a,n/a,DMR,RM,TRS
464.925000,0.00000,WQIS660,"Hotels Princeville",Statewide,"Wyndham Princeville Operations","Wyndham Ops","271 DPL",,FM,RM,Business
464.937500,0.00000,n/a,"Starcomm Wireless, Inc.",Maui,"Site: 001 Kahului",n/a,n/a,n/a,LTR,RM,TRS
464.937500,0.00000,n/a,"Outrigger Hotels and Resort (System 1)",Honolulu,"Site: 001 Hotel",n/a,n/a,n/a,LTR,RM,TRS
464.962500,0.00000,n/a,"Waikiki Trolley",Honolulu,"Site: 001 Confirmed LCN",n/a,n/a,n/a,LTR,RM,TRS
464.975000,0.00000,n/a,"Westin Ka'anapali Ocean Resort Villas",Maui,"Site: 001 Lahaina",n/a,n/a,n/a,LTR,RM,TRS
466.212500,0.00000,,"Kahului Harbor",Maui,"Security (American Security Group)","Harbor Sec",CSQ,,FMN,M,Security
466.325000,0.00000,n/a,"The Fairmont Orchid Hawaii",Hawaii,"Site: 001 Orchid",n/a,n/a,n/a,DMR,RM,TRS
467.475000,0.00000,WQUE255,"University of Hawaii - West Oahu",Honolulu,"UHWO Ops 2","UHWO Ops 2",,,NXDN,M,Schools
467.762500,0.00000,,"Nawiliwili Harbor",Kauai,"Security (American Security Group)","Harbor Sec",CSQ,,FMN,M,Security
467.900000,0.00000,,"Businesses Retail",Statewide,"Target (Kona)","Target Kona",,,FMN,M,Business
468.375000,0.00000,WQVP576,"University of the Nations: Kona",Hawaii,"UofN-Kona Campus IT","UNK IT",,,FMN,BM,Schools
468.975000,0.00000,WQVP576,"University of the Nations: Kona",Hawaii,"UofN-Kona Campus Security","UNK Security",,,FMN,BM,Schools
469.150000,0.00000,WQVP576,"University of the Nations: Kona",Hawaii,"UofN-Kona Campus CERT","UNK CERT",,,FMN,BM,Schools
469.650000,0.00000,WQUE255,"University of Hawaii - West Oahu",Honolulu,"UHWO Ops 3","UHWO Ops 3",,,NXDN,M,Schools
469.962500,0.00000,WQUE255,"University of Hawaii - West Oahu",Honolulu,"UHWO Ops 4","UHWO Ops 4",,,NXDN,M,Schools
765.937500,0.00000,n/a,"Hawaii Wireless Interoperability Network (HIWIN)",Honolulu,"Site: 040 East Honolulu",n/a,n/a,n/a,"Project 25",RM,TRS
